,id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18
220,281.0,FEMALES,78.0,WIDOWED,NO,COMPLETED HIGHSCHOOL,LIFE IN GENERAL,NO,0.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,6.0,4.0,5.0,7.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0
221,282.0,FEMALES,51.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,FAMILY,NO,0.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,6.0,6.0,6.0,7.0,7.0,1.0,1.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0
222,283.0,FEMALES,21.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,RELATIONSHIPS,NO,0.0,5.0,2.0,4.0,2.0,5.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,4.0,5.0,1.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,5.0
223,284.0,FEMALES,55.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,NO,0.0,5.0,1.0,4.0,2.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,4.0,6.0,6.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0
224,285.0,FEMALES,21.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
225,286.0,MALES,33.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,YES,20.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0
226,287.0,FEMALES,25.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,7.0,7.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,5.0,4.0,3.0,2.0,1.0,5.0,5.0
227,288.0,FEMALES,21.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0
228,289.0,FEMALES,32.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,8.0,NO,0.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,6.0,6.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0
229,290.0,MALES,50.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,8.0,YES,200.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0
230,291.0,FEMALES,30.0,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,YES,25.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,5.0,2.0,5.0,3.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0
231,292.0,FEMALES,33.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,CHILDREN,YES,70.0,4.0,3.0,5.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0
232,293.0,MALES,34.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,YES,20.0,3.0,1.0,4.0,1.0,5.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0
233,294.0,MALES,41.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,5.0,3.0,6.0,6.0,6.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
234,295.0,FEMALES,37.0,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0
235,296.0,FEMALES,24.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0
236,297.0,FEMALES,35.0,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,4.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,5.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0
237,300.0,MALES,23.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,YES,100.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,4.0,2.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,5.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0
238,301.0,MALES,54.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,9.0,NO,0.0,4.0,1.0,4.0,2.0,5.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,5.0,4.0,2.0,1.0,6.0,6.0,7.0,7.0,7.0,1.0,1.0,2.0,5.0,4.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0
239,302.0,MALES,43.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0
240,303.0,FEMALES,58.0,REMARRIED,NO,SOME SECONDARY,LIFE IN GENERAL,NO,0.0,5.0,1.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,6.0,6.0,6.0,6.0,3.0,2.0,2.0,3.0,5.0,5.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0
241,304.0,FEMALES,36.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,CHILDREN,NO,0.0,3.0,3.0,4.0,3.0,5.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,2.0,5.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,5.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,1.0,1.0
242,305.0,FEMALES,28.0,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,4.0,3.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0
243,306.0,MALES,21.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0
244,307.0,MALES,41.0,REMARRIED,YES,SOME SECONDARY,WORK,NO,0.0,3.0,1.0,5.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,7.0,6.0,7.0,7.0,6.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0
245,308.0,FEMALES,22.0,SINGLE,NO,COMPLETED HIGHSCHOOL,8.0,NO,0.0,1.0,5.0,1.0,5.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0
246,309.0,MALES,57.0,REMARRIED,NO,COMPLETED HIGHSCHOOL,8.0,YES,160.0,3.0,2.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,4.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,6.0,5.0,7.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,1.0,1.0,4.0,5.0
247,310.0,MALES,33.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,8.0,NO,0.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0
248,311.0,MALES,40.0,MARRIED FIRST TIME,YES,SOME SECONDARY,8.0,NO,0.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
249,312.0,MALES,21.0,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,YES,3.0,3.0,2.0,4.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,7.0,5.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0
250,313.0,FEMALES,46.0,DIVORCED,YES,SOME ADDITIONAL TRAINING,8.0,NO,0.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0
251,314.0,FEMALES,35.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,,YES,100.0,5.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0
252,315.0,FEMALES,31.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,8.0,YES,40.0,3.0,3.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,7.0,5.0,5.0,6.0,7.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0
